Data Medicao;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);TEMPERATURA MINIMA NA HORA ANT. (AUT)(°C);UMIDADE REL. MAX. NA HORA ANT. (AUT)(%);VENTO, VELOCIDADE HORARIA(m/s)
01/01/2019;600;0;21,5;87;0,7
01/01/2019;700;0;21,5;86;0,6
01/01/2019;800;0;21,5;85;0,6
01/01/2019;900;0;21,6;84;1,1
01/01/2019;1000;0;21,8;84;1,1
01/01/2019;1100;0;22,5;82;1,2
01/01/2019;1200;0;24,7;73;1,5
01/01/2019;1300;0;26,2;67;1,2
01/01/2019;1400;0;28,4;60;1,3
01/01/2019;1500;0;30,3;55;1,5
01/01/2019;1600;0;31,4;53;0,6
01/01/2019;1700;0;31,6;51;1,4
01/01/2019;1800;0;32,6;46;1,8
01/01/2019;1900;0;33,3;45;1,6
01/01/2019;2000;0;33,9;41;1,8
01/01/2019;2100;0;33,5;41;2
01/01/2019;2200;0;28,8;57;0,6
01/01/2019;2300;0;27,4;64;0,8
02/01/2019;0;1;24,2;83;0
02/01/2019;100;0;24,4;84;0
02/01/2019;200;0;24,6;81;0
02/01/2019;300;0;24,8;84;1
02/01/2019;400;0;23,6;85;2
02/01/2019;500;0;22,9;87;0,5
02/01/2019;600;0;23;87;0
02/01/2019;700;0;22,9;89;0
02/01/2019;800;7,6;22,2;94;0
02/01/2019;900;0;22,4;94;0
02/01/2019;1000;0;22,8;94;0
02/01/2019;1100;0;23,9;93;0,1
02/01/2019;1200;0;26,2;80;1,2
02/01/2019;1300;0,2;27;77;2
02/01/2019;1400;0;28,2;72;1,7
02/01/2019;1500;0;29,2;68;1,1
02/01/2019;1600;0;29,1;71;2,4
02/01/2019;1700;0;29,1;72;3
02/01/2019;1800;0;32,2;55;0,9
02/01/2019;1900;0;29,4;67;0,7
02/01/2019;2000;9,6;23,4;85;1,8
02/01/2019;2100;2,8;22,7;93;0
02/01/2019;2200;0,2;23,8;93;0
02/01/2019;2300;0;23,4;92;0,1
03/01/2019;0;0;23,1;92;0,1
03/01/2019;100;0;23,1;93;0,2
03/01/2019;200;0;23,3;93;0
03/01/2019;300;0;23;92;0
03/01/2019;400;0;22,7;93;0
03/01/2019;500;0;22,5;93;0
03/01/2019;600;0;22,3;94;0
03/01/2019;700;0;22;94;0
03/01/2019;800;0;21,9;94;0
03/01/2019;900;0;21,8;95;0
03/01/2019;1000;0;21,9;95;0
03/01/2019;1100;0;23,3;94;0
03/01/2019;1200;0;26,5;82;0,8
03/01/2019;1300;0;29,7;69;1,6
03/01/2019;1400;0;30,9;62;1,9
03/01/2019;1500;0;31,9;55;1,7
03/01/2019;1600;0,2;28,3;73;0,9
03/01/2019;1700;5;23,6;85;2,5
03/01/2019;1800;1,6;23,4;86;0,6
03/01/2019;1900;0;25,8;81;4
03/01/2019;2000;0;25,3;77;0,7
03/01/2019;2100;0;25,9;80;0,2
03/01/2019;2200;0;25,3;83;0
03/01/2019;2300;0;24,5;88;0
04/01/2019;0;0;24,5;89;0,2
04/01/2019;100;0;24,1;90;0
04/01/2019;200;0;23,7;89;0
04/01/2019;300;0;23,6;89;0
04/01/2019;400;0;23,4;90;0
04/01/2019;500;0;23,1;90;0
04/01/2019;600;0;22,7;91;0
04/01/2019;700;0;22,2;92;0
04/01/2019;800;0;21,9;93;0
04/01/2019;900;0;22;94;0
04/01/2019;1000;0;22;94;0
04/01/2019;1100;0;22,4;94;0
04/01/2019;1200;0;24,8;83;1,4
04/01/2019;1300;0;27,3;73;0,8
04/01/2019;1400;0,2;28,7;70;2,1
04/01/2019;1500;0;30,6;63;1,9
04/01/2019;1600;0;31,2;61;1,9
04/01/2019;1700;0;29,9;64;2
04/01/2019;1800;0;28,8;67;2,4
04/01/2019;1900;0;28,3;70;1,9
04/01/2019;2000;0;26,6;75;2,9
04/01/2019;2100;0;23,1;87;2,1
04/01/2019;2200;0;22,9;90;0,6
04/01/2019;2300;1;22,6;93;0
05/01/2019;0;0,2;22,5;94;0
05/01/2019;100;0;22,6;94;0
05/01/2019;200;0;22,6;94;0
05/01/2019;300;0;22,8;94;0
05/01/2019;400;0;22,8;94;0
05/01/2019;500;0,8;22;94;0
05/01/2019;600;0,2;21,9;94;0
05/01/2019;700;0;21,9;95;0
05/01/2019;800;0;22;95;0,2
05/01/2019;900;0,2;21,9;94;0
05/01/2019;1000;0,2;22;94;0,2
05/01/2019;1100;1,4;22,1;93;0,2
05/01/2019;1200;0;23,2;91;0,1
05/01/2019;1300;0;23,6;85;0,5
05/01/2019;1400;0;24,7;81;0,4
05/01/2019;1500;0;25,6;77;0,3
05/01/2019;1600;0;26,5;74;1,9
05/01/2019;1700;0;24,6;78;2,4
05/01/2019;1800;0;24,4;83;2,2
05/01/2019;1900;0;28,7;61;1,4
05/01/2019;2000;0;28,4;60;0,5
05/01/2019;2100;0;28,2;63;0
05/01/2019;2200;0;25,2;77;2,5
05/01/2019;2300;0;24,6;83;0,7
06/01/2019;0;0;23,6;83;0,2
06/01/2019;100;0;23;89;0,1
06/01/2019;200;0,6;22,2;93;0
06/01/2019;300;0;21,9;94;0
06/01/2019;400;0;21,9;94;0
06/01/2019;500;3;22;95;0
06/01/2019;600;0,6;22;95;0
06/01/2019;700;0;22;95;0
06/01/2019;800;0;21,7;95;0
06/01/2019;900;0;21,5;95;0
06/01/2019;1000;0;21,5;95;0,1
06/01/2019;1100;0;22,1;94;0,1
06/01/2019;1200;0;23,1;89;0
06/01/2019;1300;0;23,9;84;0,2
06/01/2019;1400;0,2;24,1;86;0
06/01/2019;1500;10,8;22,3;93;0,1
06/01/2019;1600;3,6;22,4;94;0
06/01/2019;1700;0,4;23,5;93;0
06/01/2019;1800;0,2;24,8;89;0,4
06/01/2019;1900;0;26;85;1,3
06/01/2019;2000;0;28,3;69;1,4
06/01/2019;2100;0;27,4;71;0
06/01/2019;2200;0;25,1;84;0,2
06/01/2019;2300;0;23,5;90;0
07/01/2019;0;0;23,4;93;0
07/01/2019;100;0;23,2;93;0,1
07/01/2019;200;0;23;93;0
07/01/2019;300;0;22,8;93;0
07/01/2019;400;0;22,7;93;0,1
07/01/2019;500;0;22,3;94;0
07/01/2019;600;0;22,3;94;0
07/01/2019;700;0;21,8;94;0
07/01/2019;800;0;21,4;95;0
07/01/2019;900;0,2;21,2;95;0,1
07/01/2019;1000;0;21,4;95;0,2
07/01/2019;1100;0;22,3;94;0,4
07/01/2019;1200;0;24,7;87;0,5
07/01/2019;1300;0;27;75;0,6
07/01/2019;1400;0;28,1;67;1,9
07/01/2019;1500;0;30,8;57;2,2
07/01/2019;1600;0;31,6;51;2,4
07/01/2019;1700;0;32,4;46;2,4
07/01/2019;1800;0;33,1;43;1,8
07/01/2019;1900;0;33,1;45;1,8
07/01/2019;2000;0;32,8;44;1,6
07/01/2019;2100;0;32,2;46;0,9
07/01/2019;2200;0;29,1;61;0
07/01/2019;2300;0;28,3;67;0,2
08/01/2019;0;0;27,1;67;0,1
08/01/2019;100;0;25,1;77;0
08/01/2019;200;0;24,5;82;0
08/01/2019;300;0;23,4;89;0
08/01/2019;400;0;23;90;0
08/01/2019;500;0;22,5;90;0
08/01/2019;600;0;22;92;0
08/01/2019;700;0;21,6;92;0
08/01/2019;800;0;21,3;94;0
08/01/2019;900;0;21,1;94;0
08/01/2019;1000;0;21,3;94;0,8
08/01/2019;1100;0;22,4;93;0,6
08/01/2019;1200;0;25;84;1,9
08/01/2019;1300;0;27,5;73;1
08/01/2019;1400;0;29,5;66;1,1
08/01/2019;1500;0;30,2;62;1,7
08/01/2019;1600;0;31,4;58;2,2
08/01/2019;1700;0;31,4;55;1,9
08/01/2019;1800;0;31,2;56;2,3
08/01/2019;1900;0;32;51;2,4
08/01/2019;2000;0;31,7;51;1,9
08/01/2019;2100;0;30,9;54;1,4
08/01/2019;2200;0;29;60;0
08/01/2019;2300;0;27,1;70;0,4
09/01/2019;0;0;26,9;71;0
09/01/2019;100;0;26;77;0,4
09/01/2019;200;0;24,8;84;0,3
09/01/2019;300;0;25;83;0,2
09/01/2019;400;0;24,9;84;0,5
09/01/2019;500;0;24,3;82;0,6
09/01/2019;600;0;23,4;86;0,1
09/01/2019;700;0;22,4;88;0
09/01/2019;800;0;22,2;90;0
09/01/2019;900;0;21,7;91;0
09/01/2019;1000;0;21,7;91;0,2
09/01/2019;1100;0;24,1;84;0,8
09/01/2019;1200;0;26,3;76;1,4
09/01/2019;1300;0;29,1;64;1,5
09/01/2019;1400;0;30,8;59;1,3
09/01/2019;1500;0;31,5;56;1,8
09/01/2019;1600;0;33,6;50;2
09/01/2019;1700;0;34,3;43;1,7
09/01/2019;1800;0;33,5;43;1,3
09/01/2019;1900;0;33,8;45;1,2
09/01/2019;2000;0;30,1;56;1,7
09/01/2019;2100;0;28,9;60;0,4
09/01/2019;2200;0;27,5;64;0,6
09/01/2019;2300;0;25,9;73;0,6
10/01/2019;0;0;25,6;72;0
10/01/2019;100;0;24,7;79;0,4
10/01/2019;200;0;23,8;82;0
10/01/2019;300;0;23;85;0
10/01/2019;400;0;22,4;89;0
10/01/2019;500;0;21,9;90;0
10/01/2019;600;0;21,7;92;0
10/01/2019;700;0;21,9;91;0,7
10/01/2019;800;0;21,9;91;0
10/01/2019;900;0;21,8;83;1,2
10/01/2019;1000;0;22,8;82;0,7
10/01/2019;1100;0;23,9;78;1,1
10/01/2019;1200;0;25,5;71;1
10/01/2019;1300;0;26,7;69;1,3
10/01/2019;1400;0;29,2;65;1,1
10/01/2019;1500;0;30,7;59;1,5
10/01/2019;1600;0;27,7;70;0,3
10/01/2019;1700;0;27;76;0
10/01/2019;1800;0;26,1;84;0,8
10/01/2019;1900;0;24,9;81;0,3
10/01/2019;2000;0;24,7;84;0,5
10/01/2019;2100;0;24,8;83;0,6
10/01/2019;2200;0;24,1;87;0,1
10/01/2019;2300;0;23,3;90;0
11/01/2019;0;0;23;92;0
11/01/2019;100;0;22,8;93;0
11/01/2019;200;0;22,4;93;0
11/01/2019;300;0;22,3;92;0
11/01/2019;400;0;22;90;0
11/01/2019;500;0;21,4;92;0
11/01/2019;600;0;21,2;93;0
11/01/2019;700;0;20,8;94;0,1
11/01/2019;800;0;21,2;92;0,6
11/01/2019;900;0;20,6;89;0,2
11/01/2019;1000;0;21,2;88;0,1
11/01/2019;1100;0;22,8;81;1
11/01/2019;1200;0;25,2;74;1,5
11/01/2019;1300;0;26,8;67;1,4
11/01/2019;1400;0;29;59;1,6
11/01/2019;1500;0;30,3;55;2,1
11/01/2019;1600;0;31,7;53;1,3
11/01/2019;1700;0;32;49;0,9
11/01/2019;1800;0;32,2;46;0,9
11/01/2019;1900;0;30,4;50;1,3
11/01/2019;2000;0;26,7;63;1,9
11/01/2019;2100;0;26,2;66;1,2
11/01/2019;2200;0;25;71;0,1
11/01/2019;2300;0;23,9;78;0,2
12/01/2019;0;0;23,7;82;0,6
12/01/2019;100;0;23;79;0
12/01/2019;200;0;22,9;81;1,7
12/01/2019;300;0;22,4;79;0,5
12/01/2019;400;9,2;20;90;1
12/01/2019;500;0;20,5;91;0,3
12/01/2019;600;0,6;20,5;92;0,4
12/01/2019;700;0,2;20,2;93;0,9
12/01/2019;800;0,2;20;92;1,5
12/01/2019;900;0,2;20,4;91;0,3
12/01/2019;1000;0;21;93;0
12/01/2019;1100;0;21,5;92;0
12/01/2019;1200;0;23;88;0,2
12/01/2019;1300;0;24,7;83;0,3
12/01/2019;1400;0;26;76;1,7
12/01/2019;1500;0;28,4;69;1,4
12/01/2019;1600;0;29,4;64;0,8
12/01/2019;1700;0;30,2;59;1,7
12/01/2019;1800;0;30,2;58;2
12/01/2019;1900;0;31,6;52;2,3
12/01/2019;2000;0;32,2;49;1,4
12/01/2019;2100;0;30,3;52;0,9
12/01/2019;2200;0;27,6;63;1
12/01/2019;2300;0;24,9;71;1
13/01/2019;0;0;23,2;79;0,7
13/01/2019;100;0;23,2;81;0,6
13/01/2019;200;15;20,9;94;0,3
13/01/2019;300;4,2;20,7;95;0,1
13/01/2019;400;2,8;20,8;95;0
13/01/2019;500;0,4;20,8;95;0,2
13/01/2019;600;0;20,9;95;0
13/01/2019;700;0;20,6;95;0
13/01/2019;800;0;20,5;95;0
13/01/2019;900;0;20,4;95;0
13/01/2019;1000;0;20,6;95;0
13/01/2019;1100;0;21;95;0
13/01/2019;1200;0;21,9;94;0,3
13/01/2019;1300;0,2;24,8;83;0,9
13/01/2019;1400;0;27;71;1,2
13/01/2019;1500;0;27,4;69;0
13/01/2019;1600;0;28,8;68;1
13/01/2019;1700;0;29,9;60;1
13/01/2019;1800;0;30,3;57;0,3
13/01/2019;1900;0;29,9;56;1,7
13/01/2019;2000;0;30,6;55;1,8
13/01/2019;2100;0;29,4;59;1,8
13/01/2019;2200;0;28,3;65;0,6
13/01/2019;2300;0;26,7;74;1,1
14/01/2019;0;0;26,3;75;1,2
14/01/2019;100;0;25,1;82;0,1
14/01/2019;200;0;24;89;0
14/01/2019;300;0;23,8;90;0
14/01/2019;400;0;23,1;92;0
14/01/2019;500;0;22,9;93;0
14/01/2019;600;0;22,2;94;0
14/01/2019;700;0;22,3;95;0
14/01/2019;800;0;22,4;94;0
14/01/2019;900;0;22,2;93;0
14/01/2019;1000;0;22,1;93;0
14/01/2019;1100;0;23;91;0,5
14/01/2019;1200;0;26,1;80;1,4
14/01/2019;1300;0;28,4;69;1,1
14/01/2019;1400;0;30,1;63;1
14/01/2019;1500;0;31,4;56;1,1
14/01/2019;1600;0;32,8;52;2,6
14/01/2019;1700;0;32,5;49;1,9
14/01/2019;1800;0;33,7;44;1,8
14/01/2019;1900;0;33,5;44;1,6
14/01/2019;2000;0;33,3;45;1,3
14/01/2019;2100;0;31,6;54;0,9
14/01/2019;2200;0;29,9;59;0,1
14/01/2019;2300;0;27,7;68;1,1
15/01/2019;0;0;26,4;76;0
15/01/2019;100;0;25,5;79;0,3
15/01/2019;200;0;25;75;1,1
15/01/2019;300;0;25,5;68;2
15/01/2019;400;0;24,4;75;0,5
15/01/2019;500;0;23;86;1,8
15/01/2019;600;1,4;21,8;93;0
15/01/2019;700;0;21,8;94;0
15/01/2019;800;0,2;21,9;94;0
15/01/2019;900;0,2;22,1;94;0,2
15/01/2019;1000;0;22,2;94;0,3
15/01/2019;1100;0;23,6;89;0,1
15/01/2019;1200;0;26,1;81;1,6
15/01/2019;1300;0;26,8;73;1,1
15/01/2019;1400;0;28,4;69;0,7
15/01/2019;1500;0;30,1;63;0,8
15/01/2019;1600;0;30,8;56;1,8
15/01/2019;1700;0;32;56;1,3
15/01/2019;1800;0;32,6;54;2,1
15/01/2019;1900;0;32,1;58;2,2
15/01/2019;2000;0;33,3;48;2
15/01/2019;2100;0;33;49;0,9
15/01/2019;2200;0;29,7;64;0
15/01/2019;2300;0;27,6;73;0
16/01/2019;0;0;26,5;80;0
16/01/2019;100;0;26;83;0
16/01/2019;200;0;25,4;87;0
16/01/2019;300;0;25,1;88;0,1
16/01/2019;400;0;24,5;87;0,1
16/01/2019;500;0;24,1;86;0
16/01/2019;600;0;23,5;89;0
16/01/2019;700;0;23,1;91;0
16/01/2019;800;0;23,1;91;0
16/01/2019;900;0;22,9;91;0
16/01/2019;1000;0;22,8;92;0,1
16/01/2019;1100;0;24,1;88;0,1
16/01/2019;1200;0;25,4;83;1,2
16/01/2019;1300;0;27,6;73;0,6
16/01/2019;1400;0;29,1;65;1,2
16/01/2019;1500;0;31,2;63;1,8
16/01/2019;1600;0;31,2;65;2
16/01/2019;1700;0;31,4;59;1
16/01/2019;1800;0;31,6;59;0,9
16/01/2019;1900;0;31,3;60;0,3
16/01/2019;2000;0;31,2;60;0,4
16/01/2019;2100;0;30,7;66;0
16/01/2019;2200;0;28,5;74;0
16/01/2019;2300;0;27,2;78;0
17/01/2019;0;0;25,6;80;0,1
17/01/2019;100;0;24,7;85;0
17/01/2019;200;0;24,2;86;0,6
17/01/2019;300;0;23,9;85;0,3
17/01/2019;400;0;23,6;82;0,1
17/01/2019;500;0;23,2;83;0,2
17/01/2019;600;0;22,6;83;0,3
17/01/2019;700;0;22,2;85;0,1
17/01/2019;800;0;22,1;86;0
17/01/2019;900;0;21,5;90;0
17/01/2019;1000;0;21,5;90;0
17/01/2019;1100;0;23,1;84;0,2
17/01/2019;1200;0;24,6;77;0,1
17/01/2019;1300;0;26,4;68;0,3
17/01/2019;1400;0;28,3;61;1,2
17/01/2019;1500;0;29,8;57;1,6
17/01/2019;1600;0;31,2;55;1,7
17/01/2019;1700;0;32,1;53;2,1
17/01/2019;1800;0;32,2;53;2
17/01/2019;1900;0;32,4;49;0,6
17/01/2019;2000;0;32,5;50;0
17/01/2019;2100;0;30,9;58;0,1
17/01/2019;2200;0;29,3;66;0,4
17/01/2019;2300;0;27,9;61;1,5
18/01/2019;0;0;26,2;64;0,4
18/01/2019;100;0;24,4;78;3,4
18/01/2019;200;0;23,2;85;1,6
18/01/2019;300;0;22,9;87;0
18/01/2019;400;0;22,5;90;0
18/01/2019;500;0;22,5;90;0
18/01/2019;600;0;22,3;89;0
18/01/2019;700;0;22,2;91;0
18/01/2019;800;0;21,7;91;0,1
18/01/2019;900;0;21,5;92;0
18/01/2019;1000;0;21,6;93;0,1
18/01/2019;1100;0;22,7;91;0,8
18/01/2019;1200;0;25,7;75;1,3
18/01/2019;1300;0;27,5;68;1
18/01/2019;1400;0;28,1;68;1,4
18/01/2019;1500;0;28,1;68;1,4
18/01/2019;1600;0;27,6;70;2,6
18/01/2019;1700;0;28,2;67;2,3
18/01/2019;1800;0;28,7;66;2,3
18/01/2019;1900;0;29,6;59;2,5
18/01/2019;2000;0;29,1;63;0,9
18/01/2019;2100;0;28,6;66;0,8
18/01/2019;2200;0;26,5;78;0
18/01/2019;2300;0;25,9;80;1,2
19/01/2019;0;0;25,5;83;0
19/01/2019;100;0;24,8;86;0,5
19/01/2019;200;0;24,1;90;0
19/01/2019;300;0;23,3;93;0
19/01/2019;400;0;22,8;93;0
19/01/2019;500;0;22,4;93;0
19/01/2019;600;0;22,1;94;0
19/01/2019;700;0;21,9;94;0,1
19/01/2019;800;0;21,2;94;0
19/01/2019;900;0;21;95;0
19/01/2019;1000;0;21,2;95;0
19/01/2019;1100;0;22,8;94;0,7
19/01/2019;1200;0;25,2;83;0,6
19/01/2019;1300;0;27;76;1,1
19/01/2019;1400;0;28,3;72;1,9
19/01/2019;1500;0;29;67;1,9
19/01/2019;1600;0;30,5;62;2,4
19/01/2019;1700;0;30,4;62;2,1
19/01/2019;1800;0;31,5;54;2,9
19/01/2019;1900;0;31,6;53;2,3
19/01/2019;2000;0;28,1;70;1,6
19/01/2019;2100;0;26,3;74;0
19/01/2019;2200;0;25,2;80;0,5
19/01/2019;2300;0;23,7;86;0,2
20/01/2019;0;0;23,3;88;0
20/01/2019;100;0;23,2;89;0,4
20/01/2019;200;0;23,1;88;0
20/01/2019;300;0;22,5;91;0
20/01/2019;400;0;22,4;92;0
20/01/2019;500;0;22,1;94;0
20/01/2019;600;0;21,7;94;0
20/01/2019;700;0;21,3;95;0
20/01/2019;800;0;21,3;95;0
20/01/2019;900;0;21,2;95;0
20/01/2019;1000;0;21,3;95;0
20/01/2019;1100;0;22,2;94;1,1
20/01/2019;1200;0;25;81;1,2
20/01/2019;1300;0;26,9;74;1
20/01/2019;1400;0;28,1;68;0
20/01/2019;1500;0;29;65;1,3
20/01/2019;1600;0;30,7;60;2,1
20/01/2019;1700;0;32,1;53;1,9
20/01/2019;1800;0;31,8;52;1,9
20/01/2019;1900;0,8;23,2;83;3,8
20/01/2019;2000;1,4;22,2;91;0,5
20/01/2019;2100;0;23,8;90;0
20/01/2019;2200;0;24,9;88;0,4
20/01/2019;2300;0;23,6;87;0,8
21/01/2019;0;0;23;86;0
21/01/2019;100;0;22,5;90;0
21/01/2019;200;0;22,2;92;0
21/01/2019;300;0;22;93;0
21/01/2019;400;0;21,7;94;0
21/01/2019;500;0;21,6;94;0
21/01/2019;600;0;21,5;94;0
21/01/2019;700;0;21,6;95;0
21/01/2019;800;0;21,9;95;0
21/01/2019;900;0;21,7;95;0
21/01/2019;1000;0;21,7;95;0
21/01/2019;1100;0;22,4;95;0,6
21/01/2019;1200;0;25,6;83;0,5
21/01/2019;1300;0;27,7;74;0,9
21/01/2019;1400;0,2;29,4;66;1,8
21/01/2019;1500;0;31,5;57;2,2
21/01/2019;1600;0;32,1;54;2,3
21/01/2019;1700;0;33;48;1,9
21/01/2019;1800;0;34;45;3,2
21/01/2019;1900;0;33,5;46;2,8
21/01/2019;2000;0;33;45;2,9
21/01/2019;2100;0;32,4;47;2,1
21/01/2019;2200;0;29,8;56;0
21/01/2019;2300;0;27,3;69;0
22/01/2019;0;0;26,8;72;0
22/01/2019;100;0;26,1;69;0
22/01/2019;200;0;24,9;81;0
22/01/2019;300;0;23,7;86;0
22/01/2019;400;0;23,1;89;0
22/01/2019;500;0;22,3;89;0
22/01/2019;600;0;22,3;91;0
22/01/2019;700;0;22;92;0
22/01/2019;800;0;21,6;91;0
22/01/2019;900;0;20,9;93;0
22/01/2019;1000;0;21;94;0
22/01/2019;1100;0;22,2;93;0,4
22/01/2019;1200;0;26,6;73;0,7
22/01/2019;1300;0;29,3;65;0,8
22/01/2019;1400;0;31,9;52;0,9
22/01/2019;1500;0;33,7;44;1,9
22/01/2019;1600;0;33,7;40;2,6
22/01/2019;1700;0;34,4;38;2,7
22/01/2019;1800;0;33,6;40;2,4
22/01/2019;1900;0;33,3;44;1,5
22/01/2019;2000;0;34,5;39;2,5
22/01/2019;2100;0;33,4;40;1,5
22/01/2019;2200;0;29,9;54;0
22/01/2019;2300;0;28,6;59;0
23/01/2019;0;0;27,7;61;0
23/01/2019;100;0;27,2;71;1,4
23/01/2019;200;0;26,7;76;1,3
23/01/2019;300;0;25,6;81;0,1
23/01/2019;400;0;24,8;84;0,6
23/01/2019;500;0;24,3;86;0,7
23/01/2019;600;0;23,8;88;0,6
23/01/2019;700;0;24,2;87;0,6
23/01/2019;800;0;23,5;87;0,1
23/01/2019;900;0;23,2;89;0,1
23/01/2019;1000;0;23,3;89;0,8
23/01/2019;1100;0;24,5;84;0,6
23/01/2019;1200;0;27,4;73;2,4
23/01/2019;1300;0;28,9;68;2
23/01/2019;1400;0;31,2;59;1,4
23/01/2019;1500;0;33,3;50;1,4
23/01/2019;1600;0;34,5;42;1,9
23/01/2019;1700;0;34,1;42;0,7
23/01/2019;1800;0;34,3;43;0,2
23/01/2019;1900;4,6;26,8;82;0,4
23/01/2019;2000;0;27;74;0,4
23/01/2019;2100;0;27;77;0
23/01/2019;2200;0;26,6;79;0,4
23/01/2019;2300;0;26,5;80;1,4
24/01/2019;0;0;26,8;69;2,4
24/01/2019;100;0;25,7;77;0,3
24/01/2019;200;0;24,9;83;0
24/01/2019;300;0;24,7;85;0,3
24/01/2019;400;0;25;86;0
24/01/2019;500;0;24,2;90;0
24/01/2019;600;0;23,5;91;0
24/01/2019;700;0;23;92;0
24/01/2019;800;0;22,8;93;0
24/01/2019;900;0;22,9;93;0,1
24/01/2019;1000;0;23,2;92;0,8
24/01/2019;1100;0;24,7;82;1,8
24/01/2019;1200;0;26,6;75;1,4
24/01/2019;1300;0;28,1;69;1,6
24/01/2019;1400;0;29,5;63;2
24/01/2019;1500;0;30,1;61;2,2
24/01/2019;1600;0;29,9;60;1,4
24/01/2019;1700;0;32,2;52;1,4
24/01/2019;1800;0;33,1;47;0,9
24/01/2019;1900;0;32,3;52;1,1
24/01/2019;2000;0;31,3;55;1,4
24/01/2019;2100;0;31;53;0
24/01/2019;2200;0;29,1;65;1
24/01/2019;2300;0,6;23,9;89;0,5
25/01/2019;0;0;23,6;92;1,1
25/01/2019;100;0,8;22,9;92;0,5
25/01/2019;200;0;23,2;92;0,6
25/01/2019;300;0;22,9;85;1,5
25/01/2019;400;0,8;22;92;0
25/01/2019;500;0,2;21,8;94;0
25/01/2019;600;0;21,7;94;0
25/01/2019;700;0;21,7;95;0,1
25/01/2019;800;0;21,7;94;0
25/01/2019;900;0;21,7;92;0,6
25/01/2019;1000;0;22,2;87;0,2
25/01/2019;1100;0;22,6;84;1,7
25/01/2019;1200;0;24,7;76;1,8
25/01/2019;1300;0;26;72;2,5
25/01/2019;1400;0,2;27,5;70;2,2
25/01/2019;1500;0;28,7;65;1,9
25/01/2019;1600;0;29,8;59;1,3
25/01/2019;1700;0;31;54;1,2
25/01/2019;1800;0;31,1;56;2,4
25/01/2019;1900;0;31,1;56;2,8
25/01/2019;2000;0;29,9;57;1,5
25/01/2019;2100;0;29,7;58;2,1
25/01/2019;2200;0;27,3;67;0,4
25/01/2019;2300;0;26,2;73;1,1
26/01/2019;0;0;24,2;81;1,7
26/01/2019;100;0;23,2;83;0,8
26/01/2019;200;0;22,7;84;1,7
26/01/2019;300;0;21,2;86;0,8
26/01/2019;400;0;20,4;89;0,2
26/01/2019;500;0;19,8;90;0
26/01/2019;600;0;20;90;0,4
26/01/2019;700;0;19,8;87;0,4
26/01/2019;800;0;19,6;88;0,2
26/01/2019;900;0;18,4;92;0
26/01/2019;1000;0;18,3;93;0,1
26/01/2019;1100;0;19,7;92;0,7
26/01/2019;1200;0;20,8;86;1,6
26/01/2019;1300;0;24,1;73;2
26/01/2019;1400;0;26,2;65;1,3
26/01/2019;1500;0;27,3;62;2,3
26/01/2019;1600;0;28,9;55;1,6
26/01/2019;1700;0;29;54;1,7
26/01/2019;1800;0;29,5;53;1,9
26/01/2019;1900;0;30,3;47;0,5
26/01/2019;2000;0;29,9;49;1,7
26/01/2019;2100;0;29,9;51;1,4
26/01/2019;2200;0;28,4;54;1,2
26/01/2019;2300;0;27,2;56;0,8
27/01/2019;0;0;25,2;67;0,4
27/01/2019;100;0;24,8;71;0,9
27/01/2019;200;0;23,3;78;0,2
27/01/2019;300;0;23,1;78;0,4
27/01/2019;400;0;22,5;78;0,1
27/01/2019;500;0;21,4;84;0,5
27/01/2019;600;0;21,2;86;0,3
27/01/2019;700;0;20,9;86;0,3
27/01/2019;800;0;19,9;90;0
27/01/2019;900;0;20,3;90;0
27/01/2019;1000;0;20,3;89;0,2
27/01/2019;1100;0;21,2;86;1
27/01/2019;1200;0;24,5;71;1,3
27/01/2019;1300;0;27,2;63;1,4
27/01/2019;1400;0;28,6;55;2,1
27/01/2019;1500;0;30;51;2,3
27/01/2019;1600;0;30,1;48;2,3
27/01/2019;1700;0;31,1;44;2,5
27/01/2019;1800;0;32;40;2
27/01/2019;1900;0;30,5;43;1,3
27/01/2019;2000;0;31,3;41;2,3
27/01/2019;2100;0;28,9;50;2,2
27/01/2019;2200;0;28,1;53;1,4
27/01/2019;2300;0;26,1;63;0,3
28/01/2019;0;0;24,8;68;0
28/01/2019;100;0;23,5;74;0
28/01/2019;200;0;22,3;80;0
28/01/2019;300;0;22,2;84;0,1
28/01/2019;400;0;21,1;87;0
28/01/2019;500;0;20,8;88;0
28/01/2019;600;0;20,8;87;0
28/01/2019;700;0;20,2;88;0
28/01/2019;800;0;20,4;89;0
28/01/2019;900;0;20,4;89;0
28/01/2019;1000;0;20,7;89;0
28/01/2019;1100;0;21,6;86;0
28/01/2019;1200;0;24,6;75;0,8
28/01/2019;1300;0;27,6;63;1,6
28/01/2019;1400;0;29,8;53;1,3
28/01/2019;1500;0;31,9;47;1,3
28/01/2019;1600;0;32,7;40;1,4
28/01/2019;1700;0;32,8;37;1,8
28/01/2019;1800;0;33,2;31;1,1
28/01/2019;1900;0;33,2;33;0,9
28/01/2019;2000;0;34,2;31;1,2
28/01/2019;2100;0;33;37;0,4
28/01/2019;2200;0;29,7;40;0
28/01/2019;2300;0;27,7;47;0
29/01/2019;0;0;26,7;52;0
29/01/2019;100;0;25,2;64;0
29/01/2019;200;0;23,4;73;0
